msg,ts,sample
HIGHRES_IMU,196307200,-9.3491
HIGHRES_IMU,196314042,-9.3493
HIGHRES_IMU,196320879,-9.3491
HIGHRES_IMU,196334786,-9.3491
HIGHRES_IMU,196341705,-9.3493
HIGHRES_IMU,196348671,-9.3491
HIGHRES_IMU,196362500,-9.3492
HIGHRES_IMU,196369496,-9.3491
HIGHRES_IMU,196376423,-9.3492
HIGHRES_IMU,196383360,-9.3491
HIGHRES_IMU,196390400,-9.3492
HIGHRES_IMU,196404299,-9.3491
HIGHRES_IMU,196411249,-9.3492
HIGHRES_IMU,196418162,-9.3491
HIGHRES_IMU,196425182,-9.3490
HIGHRES_IMU,196439018,-9.3491
HIGHRES_IMU,196445929,-9.3492
HIGHRES_IMU,196452886,-9.3491
HIGHRES_IMU,196466731,-9.3492
HIGHRES_IMU,196473680,-9.3491
HIGHRES_IMU,196480613,-9.3491
HIGHRES_IMU,196487574,-9.3492
HIGHRES_IMU,196501559,-9.3491
HIGHRES_IMU,196508514,-9.3492
HIGHRES_IMU,196515454,-9.3491
HIGHRES_IMU,196529341,-9.3492
HIGHRES_IMU,196536277,-9.3491
HIGHRES_IMU,196543276,-9.3490
HIGHRES_IMU,196550156,-9.3492
HIGHRES_IMU,196563998,-9.3490
HIGHRES_IMU,196570957,-9.3492
HIGHRES_IMU,196577863,-9.3491
HIGHRES_IMU,196584813,-9.3491
HIGHRES_IMU,196591807,-9.3491
HIGHRES_IMU,196605735,-9.3491
HIGHRES_IMU,196612634,-9.3491
HIGHRES_IMU,196619663,-9.3492
HIGHRES_IMU,196626518,-9.3491
HIGHRES_IMU,196640515,-9.3492
HIGHRES_IMU,196647421,-9.3491
HIGHRES_IMU,196654339,-9.3491
HIGHRES_IMU,196661345,-9.3492
HIGHRES_IMU,196675224,-9.3490
HIGHRES_IMU,196682117,-9.3492
HIGHRES_IMU,196689098,-9.3491
HIGHRES_IMU,196695967,-9.3490
HIGHRES_IMU,196709940,-9.3491
HIGHRES_IMU,196716872,-9.3491
HIGHRES_IMU,196723789,-9.3490
HIGHRES_IMU,196737741,-9.3491
HIGHRES_IMU,196744707,-9.3490
HIGHRES_IMU,196751628,-9.3492
HIGHRES_IMU,196758580,-9.3491
HIGHRES_IMU,196772466,-9.3492
HIGHRES_IMU,196779416,-9.3491
HIGHRES_IMU,196786422,-9.3490
HIGHRES_IMU,196800264,-9.3490
HIGHRES_IMU,196807232,-9.3491
HIGHRES_IMU,196814384,-9.3490
HIGHRES_IMU,196821165,-9.3490
HIGHRES_IMU,196835003,-9.3490
HIGHRES_IMU,196842139,-9.3490
HIGHRES_IMU,196848979,-9.3491
HIGHRES_IMU,196855945,-9.3490
HIGHRES_IMU,196869796,-9.3490
HIGHRES_IMU,196876782,-9.3490
HIGHRES_IMU,196883678,-9.3491
HIGHRES_IMU,196890636,-9.3490
HIGHRES_IMU,196904656,-9.3490
HIGHRES_IMU,196911506,-9.3492
HIGHRES_IMU,196918484,-9.3490
HIGHRES_IMU,196925533,-9.3490
HIGHRES_IMU,196939291,-9.3490
HIGHRES_IMU,196946459,-9.3490
HIGHRES_IMU,196953197,-9.3491
HIGHRES_IMU,196960118,-9.3490
HIGHRES_IMU,196973997,-9.3490
HIGHRES_IMU,196981039,-9.3491
HIGHRES_IMU,196987878,-9.3490
HIGHRES_IMU,196995077,-9.3490
HIGHRES_IMU,197008815,-9.3490
HIGHRES_IMU,197015723,-9.3492
HIGHRES_IMU,197022686,-9.3490
HIGHRES_IMU,197029562,-9.3490
HIGHRES_IMU,197043502,-9.3490
HIGHRES_IMU,197050398,-9.3490
HIGHRES_IMU,197057364,-9.3490
HIGHRES_IMU,197071356,-9.3490
HIGHRES_IMU,197078239,-9.3490
HIGHRES_IMU,197085221,-9.3491
HIGHRES_IMU,197092102,-9.3490
HIGHRES_IMU,197106056,-9.3491
HIGHRES_IMU,197112987,-9.3490
HIGHRES_IMU,197119974,-9.3490
HIGHRES_IMU,197126887,-9.3491
HIGHRES_IMU,197140745,-9.3490
HIGHRES_IMU,197147727,-9.3490
HIGHRES_IMU,197154644,-9.3490
HIGHRES_IMU,197161578,-9.3490
HIGHRES_IMU,197175536,-9.3491
HIGHRES_IMU,197182473,-9.3490
HIGHRES_IMU,197189385,-9.3490
HIGHRES_IMU,197196296,-9.3490
HIGHRES_IMU,197210379,-9.3491
HIGHRES_IMU,197217128,-9.3489
HIGHRES_IMU,197224106,-9.3489
HIGHRES_IMU,197238003,-9.3490
HIGHRES_IMU,197244932,-9.3490
HIGHRES_IMU,197252059,-9.3490
HIGHRES_IMU,197258867,-9.3490
HIGHRES_IMU,197265741,-9.3491
HIGHRES_IMU,197279604,-9.3490
HIGHRES_IMU,197286582,-9.3490
HIGHRES_IMU,197293497,-9.3490
HIGHRES_IMU,197300402,-9.3490
HIGHRES_IMU,197314330,-9.3491
HIGHRES_IMU,197321338,-9.3489
HIGHRES_IMU,197328253,-9.3490
HIGHRES_IMU,197335354,-9.3490
HIGHRES_IMU,197349121,-9.3490
HIGHRES_IMU,197356149,-9.3490
HIGHRES_IMU,197363037,-9.3490
HIGHRES_IMU,197376958,-9.3490
HIGHRES_IMU,197383887,-9.3490
HIGHRES_IMU,197390765,-9.3489
HIGHRES_IMU,197397776,-9.3491
HIGHRES_IMU,197411626,-9.3490
HIGHRES_IMU,197418540,-9.3490
HIGHRES_IMU,197425560,-9.3490
HIGHRES_IMU,197432575,-9.3489
HIGHRES_IMU,197446401,-9.3490
HIGHRES_IMU,197453330,-9.3490
HIGHRES_IMU,197460293,-9.3489
HIGHRES_IMU,197467229,-9.3489
HIGHRES_IMU,197481100,-9.3489
HIGHRES_IMU,197488066,-9.3489
HIGHRES_IMU,197494926,-9.3490
HIGHRES_IMU,197501876,-9.3489
HIGHRES_IMU,197515807,-9.3489
HIGHRES_IMU,197522796,-9.3489
HIGHRES_IMU,197529648,-9.3490
HIGHRES_IMU,197543546,-9.3490
HIGHRES_IMU,197550469,-9.3489
HIGHRES_IMU,197559581,-9.3490
HIGHRES_IMU,197565411,-9.3491
HIGHRES_IMU,197572494,-9.3488
HIGHRES_IMU,197586343,-9.3490
HIGHRES_IMU,197593287,-9.3489
HIGHRES_IMU,197600171,-9.3490
HIGHRES_IMU,197607308,-9.3489
HIGHRES_IMU,197621036,-9.3489
HIGHRES_IMU,197627946,-9.3489
HIGHRES_IMU,197634936,-9.3490
HIGHRES_IMU,197648840,-9.3489
HIGHRES_IMU,197655799,-9.3489
HIGHRES_IMU,197662708,-9.3490
HIGHRES_IMU,197669702,-9.3489
HIGHRES_IMU,197683575,-9.3489
HIGHRES_IMU,197690497,-9.3490
HIGHRES_IMU,197697427,-9.3489
HIGHRES_IMU,197704392,-9.3489
HIGHRES_IMU,197718316,-9.3490
HIGHRES_IMU,197725230,-9.3489
HIGHRES_IMU,197732124,-9.3489
HIGHRES_IMU,197739125,-9.3489
HIGHRES_IMU,197753047,-9.3489
HIGHRES_IMU,197760005,-9.3489
HIGHRES_IMU,197766870,-9.3489
HIGHRES_IMU,197773967,-9.3489
HIGHRES_IMU,197780911,-9.3489
HIGHRES_IMU,197794733,-9.3489
HIGHRES_IMU,197801610,-9.3489
HIGHRES_IMU,197808645,-9.3489
HIGHRES_IMU,197815819,-9.3489
HIGHRES_IMU,197829386,-9.3489
HIGHRES_IMU,197836327,-9.3490
HIGHRES_IMU,197843294,-9.3489
HIGHRES_IMU,197850300,-9.3489
HIGHRES_IMU,197864110,-9.3489
HIGHRES_IMU,197871158,-9.3489
HIGHRES_IMU,197878048,-9.3489
HIGHRES_IMU,197884978,-9.3489
HIGHRES_IMU,197898892,-9.3489
HIGHRES_IMU,197905876,-9.3488
HIGHRES_IMU,197912759,-9.3489
HIGHRES_IMU,197926715,-9.3489
HIGHRES_IMU,197933568,-9.3489
HIGHRES_IMU,197940935,-9.3489
HIGHRES_IMU,197947867,-9.3489
HIGHRES_IMU,197961819,-9.3489
HIGHRES_IMU,197968669,-9.3489
HIGHRES_IMU,197975606,-9.3490
HIGHRES_IMU,197982558,-9.3488
HIGHRES_IMU,197996393,-9.3489
HIGHRES_IMU,198003442,-9.3488
HIGHRES_IMU,198010296,-9.3489
HIGHRES_IMU,198017261,-9.3489
HIGHRES_IMU,198031156,-9.3489
HIGHRES_IMU,198038159,-9.3489
HIGHRES_IMU,198045109,-9.3488
HIGHRES_IMU,198058979,-9.3489
HIGHRES_IMU,198065994,-9.3488
HIGHRES_IMU,198072932,-9.3489
HIGHRES_IMU,198079870,-9.3488
HIGHRES_IMU,198093734,-9.3489
HIGHRES_IMU,198100679,-9.3488
HIGHRES_IMU,198107618,-9.3489
HIGHRES_IMU,198121491,-9.3489
HIGHRES_IMU,198128543,-9.3488
HIGHRES_IMU,198135406,-9.3489
HIGHRES_IMU,198142378,-9.3488
HIGHRES_IMU,198156270,-9.3488
HIGHRES_IMU,198163217,-9.3489
HIGHRES_IMU,198170218,-9.3489
HIGHRES_IMU,198177095,-9.3489
HIGHRES_IMU,198190983,-9.3489
HIGHRES_IMU,198197903,-9.3488
HIGHRES_IMU,198204956,-9.3488
HIGHRES_IMU,198218801,-9.3489
HIGHRES_IMU,198225735,-9.3488
HIGHRES_IMU,198232643,-9.3488
HIGHRES_IMU,198239670,-9.3489
HIGHRES_IMU,198253501,-9.3488
HIGHRES_IMU,198260409,-9.3489
HIGHRES_IMU,198267388,-9.3489
HIGHRES_IMU,198274436,-9.3488
HIGHRES_IMU,198288323,-9.3488
HIGHRES_IMU,198295166,-9.3488
HIGHRES_IMU,198302210,-9.3489
HIGHRES_IMU,198315985,-9.3488
HIGHRES_IMU,198322941,-9.3488
HIGHRES_IMU,198329968,-9.3488
HIGHRES_IMU,198336858,-9.3488
HIGHRES_IMU,198350717,-9.3489
HIGHRES_IMU,198357721,-9.3488
HIGHRES_IMU,198364636,-9.3489
HIGHRES_IMU,198371565,-9.3488
HIGHRES_IMU,198385578,-9.3488
HIGHRES_IMU,198392420,-9.3488
HIGHRES_IMU,198399355,-9.3489
HIGHRES_IMU,198406312,-9.3488
HIGHRES_IMU,198420172,-9.3488
HIGHRES_IMU,198427198,-9.3488
HIGHRES_IMU,198434065,-9.3488
HIGHRES_IMU,198447980,-9.3488
HIGHRES_IMU,198454958,-9.3488
HIGHRES_IMU,198461897,-9.3489
HIGHRES_IMU,198468807,-9.3488
HIGHRES_IMU,198482715,-9.3488
HIGHRES_IMU,198489610,-9.3488
HIGHRES_IMU,198496566,-9.3488
HIGHRES_IMU,198503527,-9.3488
HIGHRES_IMU,198517413,-9.3488
HIGHRES_IMU,198524451,-9.3488
HIGHRES_IMU,198531284,-9.3488
HIGHRES_IMU,198538307,-9.3488
HIGHRES_IMU,198552166,-9.3488
HIGHRES_IMU,198559055,-9.3488
HIGHRES_IMU,198565970,-9.3488
HIGHRES_IMU,198572947,-9.3488
HIGHRES_IMU,198586905,-9.3488
HIGHRES_IMU,198593831,-9.3488
HIGHRES_IMU,198600701,-9.3488
HIGHRES_IMU,198607700,-9.3488
HIGHRES_IMU,198621553,-9.3488
HIGHRES_IMU,198628503,-9.3488
HIGHRES_IMU,198635467,-9.3488
HIGHRES_IMU,198649352,-9.3488
HIGHRES_IMU,198656287,-9.3488
HIGHRES_IMU,198663412,-9.3487
HIGHRES_IMU,198670161,-9.3488
HIGHRES_IMU,198684070,-9.3488
HIGHRES_IMU,198691062,-9.3488
HIGHRES_IMU,198697931,-9.3488
HIGHRES_IMU,198704915,-9.3487
HIGHRES_IMU,198718860,-9.3488
HIGHRES_IMU,198725746,-9.3488
HIGHRES_IMU,198732700,-9.3488
HIGHRES_IMU,198739641,-9.3488
HIGHRES_IMU,198753523,-9.3488
HIGHRES_IMU,198760516,-9.3487
HIGHRES_IMU,198767406,-9.3488
HIGHRES_IMU,198781316,-9.3488
HIGHRES_IMU,198788238,-9.3488
HIGHRES_IMU,198795210,-9.3487
HIGHRES_IMU,198802178,-9.3488
HIGHRES_IMU,198816046,-9.3487
HIGHRES_IMU,198822992,-9.3488
HIGHRES_IMU,198829965,-9.3487
HIGHRES_IMU,198836913,-9.3488
HIGHRES_IMU,198850744,-9.3488
HIGHRES_IMU,198857701,-9.3487
HIGHRES_IMU,198864649,-9.3488
HIGHRES_IMU,198871826,-9.3488
HIGHRES_IMU,198885480,-9.3487
HIGHRES_IMU,198892515,-9.3488
HIGHRES_IMU,198899326,-9.3487
HIGHRES_IMU,198906452,-9.3487
HIGHRES_IMU,198920249,-9.3487
HIGHRES_IMU,198927141,-9.3488
HIGHRES_IMU,198934267,-9.3487
HIGHRES_IMU,198947949,-9.3487
HIGHRES_IMU,198955032,-9.3488
HIGHRES_IMU,198961857,-9.3487
HIGHRES_IMU,198968791,-9.3488
HIGHRES_IMU,198982757,-9.3487
HIGHRES_IMU,198989639,-9.3487
HIGHRES_IMU,198996580,-9.3488
HIGHRES_IMU,199003591,-9.3487
HIGHRES_IMU,199017408,-9.3487
HIGHRES_IMU,199024353,-9.3488
HIGHRES_IMU,199031354,-9.3487
HIGHRES_IMU,199038278,-9.3487
HIGHRES_IMU,199045278,-9.3488
HIGHRES_IMU,199059088,-9.3488
HIGHRES_IMU,199066081,-9.3487
HIGHRES_IMU,199073045,-9.3487
HIGHRES_IMU,199086913,-9.3487
HIGHRES_IMU,199093805,-9.3488
HIGHRES_IMU,199100731,-9.3487
HIGHRES_IMU,199107716,-9.3487
HIGHRES_IMU,199114627,-9.3487
HIGHRES_IMU,199128496,-9.3487
HIGHRES_IMU,199135464,-9.3487
HIGHRES_IMU,199142456,-9.3487
HIGHRES_IMU,199156380,-9.3487
HIGHRES_IMU,199163255,-9.3488
HIGHRES_IMU,199170252,-9.3487
HIGHRES_IMU,199177162,-9.3487
HIGHRES_IMU,199191038,-9.3488
HIGHRES_IMU,199197964,-9.3487
HIGHRES_IMU,199204934,-9.3487
HIGHRES_IMU,199218892,-9.3487
HIGHRES_IMU,199225839,-9.3487
HIGHRES_IMU,199232800,-9.3487
HIGHRES_IMU,199239733,-9.3486
HIGHRES_IMU,199253675,-9.3487
HIGHRES_IMU,199260578,-9.3487
HIGHRES_IMU,199267574,-9.3487
HIGHRES_IMU,199274437,-9.3487
HIGHRES_IMU,199281425,-9.3487
HIGHRES_IMU,199295433,-9.3487
HIGHRES_IMU,199302190,-9.3487
HIGHRES_IMU,199309161,-9.3487
HIGHRES_IMU,199316053,-9.3487
HIGHRES_IMU,199329926,-9.3487
HIGHRES_IMU,199337017,-9.3487
HIGHRES_IMU,199343862,-9.3487
HIGHRES_IMU,199357712,-9.3486
HIGHRES_IMU,199364685,-9.3487
HIGHRES_IMU,199371619,-9.3486
HIGHRES_IMU,199378613,-9.3487
HIGHRES_IMU,199392476,-9.3487
HIGHRES_IMU,199399492,-9.3486
HIGHRES_IMU,199406399,-9.3487
HIGHRES_IMU,199420300,-9.3486
HIGHRES_IMU,199427215,-9.3487
HIGHRES_IMU,199434132,-9.3486
HIGHRES_IMU,199441130,-9.3487
HIGHRES_IMU,199454976,-9.3486
HIGHRES_IMU,199461954,-9.3487
HIGHRES_IMU,199468830,-9.3487
HIGHRES_IMU,199475803,-9.3487
HIGHRES_IMU,199489751,-9.3487
HIGHRES_IMU,199496628,-9.3486
HIGHRES_IMU,199503566,-9.3486
HIGHRES_IMU,199517438,-9.3486
HIGHRES_IMU,199524417,-9.3486
HIGHRES_IMU,199531378,-9.3486
HIGHRES_IMU,199538327,-9.3487
HIGHRES_IMU,199552229,-9.3486
HIGHRES_IMU,199559148,-9.3487
HIGHRES_IMU,199566038,-9.3486
HIGHRES_IMU,199573006,-9.3487
HIGHRES_IMU,199579920,-9.3486
HIGHRES_IMU,199593862,-9.3487
HIGHRES_IMU,199600778,-9.3486
HIGHRES_IMU,199607820,-9.3487
HIGHRES_IMU,199621618,-9.3487
HIGHRES_IMU,199628545,-9.3486
HIGHRES_IMU,199635553,-9.3486
HIGHRES_IMU,199649446,-9.3486
HIGHRES_IMU,199656375,-9.3487
HIGHRES_IMU,199663286,-9.3486
HIGHRES_IMU,199670274,-9.3487
HIGHRES_IMU,199684140,-9.3487
HIGHRES_IMU,199691082,-9.3486
HIGHRES_IMU,199698023,-9.3486
HIGHRES_IMU,199704976,-9.3487
HIGHRES_IMU,199718854,-9.3486
HIGHRES_IMU,199725829,-9.3486
HIGHRES_IMU,199732781,-9.3487
HIGHRES_IMU,199746645,-9.3487
HIGHRES_IMU,199753568,-9.3486
HIGHRES_IMU,199760516,-9.3486
HIGHRES_IMU,199767401,-9.3487
HIGHRES_IMU,199774377,-9.3486
HIGHRES_IMU,199788377,-9.3486
HIGHRES_IMU,199795253,-9.3487
HIGHRES_IMU,199809201,-9.3486
HIGHRES_IMU,199816141,-9.3487
HIGHRES_IMU,199823098,-9.3486
HIGHRES_IMU,199829934,-9.3486
HIGHRES_IMU,199843842,-9.3486
HIGHRES_IMU,199850834,-9.3487
HIGHRES_IMU,199857813,-9.3486
HIGHRES_IMU,199864693,-9.3486
HIGHRES_IMU,199878593,-9.3486
HIGHRES_IMU,199885562,-9.3486
HIGHRES_IMU,199892522,-9.3486
HIGHRES_IMU,199899423,-9.3486
HIGHRES_IMU,199913310,-9.3486
HIGHRES_IMU,199920239,-9.3486
HIGHRES_IMU,199927200,-9.3486
HIGHRES_IMU,199941107,-9.3486
HIGHRES_IMU,199948047,-9.3486
HIGHRES_IMU,199955000,-9.3486
HIGHRES_IMU,199961902,-9.3486
HIGHRES_IMU,199975833,-9.3485
HIGHRES_IMU,199982767,-9.3486
HIGHRES_IMU,199989725,-9.3486
HIGHRES_IMU,199996577,-9.3486
HIGHRES_IMU,200003580,-9.3485
HIGHRES_IMU,200017465,-9.3486
HIGHRES_IMU,200024432,-9.3486
HIGHRES_IMU,200031331,-9.3486
HIGHRES_IMU,200038547,-9.3485
HIGHRES_IMU,200052235,-9.3485
HIGHRES_IMU,200059161,-9.3486
HIGHRES_IMU,200066152,-9.3485
HIGHRES_IMU,200073094,-9.3486
HIGHRES_IMU,200086940,-9.3486
HIGHRES_IMU,200093909,-9.3486
HIGHRES_IMU,200100835,-9.3485
HIGHRES_IMU,200107768,-9.3486
HIGHRES_IMU,200121682,-9.3486
HIGHRES_IMU,200128549,-9.3486
HIGHRES_IMU,200135585,-9.3486
HIGHRES_IMU,200149397,-9.3486
HIGHRES_IMU,200156334,-9.3485
HIGHRES_IMU,200163305,-9.3486
HIGHRES_IMU,200170235,-9.3485
HIGHRES_IMU,200184139,-9.3485
HIGHRES_IMU,200191086,-9.3485
HIGHRES_IMU,200198023,-9.3486
HIGHRES_IMU,200204972,-9.3485
HIGHRES_IMU,200218973,-9.3485
HIGHRES_IMU,200225854,-9.3486
HIGHRES_IMU,200232877,-9.3486
HIGHRES_IMU,200239694,-9.3485
HIGHRES_IMU,200253638,-9.3485
HIGHRES_IMU,200260608,-9.3486
HIGHRES_IMU,200267512,-9.3485
HIGHRES_IMU,200274521,-9.3486
HIGHRES_IMU,200288398,-9.3486
HIGHRES_IMU,200295281,-9.3485
HIGHRES_IMU,200302250,-9.3486
HIGHRES_IMU,200309395,-9.3485
HIGHRES_IMU,200323095,-9.3486
HIGHRES_IMU,200330030,-9.3485
HIGHRES_IMU,200336976,-9.3486
HIGHRES_IMU,200350924,-9.3486
HIGHRES_IMU,200357830,-9.3485
HIGHRES_IMU,200364860,-9.3486
HIGHRES_IMU,200371741,-9.3485
HIGHRES_IMU,200385603,-9.3486
HIGHRES_IMU,200392756,-9.3485
HIGHRES_IMU,200399437,-9.3486
HIGHRES_IMU,200413346,-9.3486
HIGHRES_IMU,200420287,-9.3485
HIGHRES_IMU,200427279,-9.3486
HIGHRES_IMU,200434222,-9.3485
HIGHRES_IMU,200448059,-9.3485
HIGHRES_IMU,200454983,-9.3485
HIGHRES_IMU,200461965,-9.3486
HIGHRES_IMU,200468873,-9.3485
HIGHRES_IMU,200475832,-9.3485
HIGHRES_IMU,200489777,-9.3485
HIGHRES_IMU,200496666,-9.3485
HIGHRES_IMU,200503664,-9.3485
HIGHRES_IMU,200517582,-9.3486
HIGHRES_IMU,200524489,-9.3485
HIGHRES_IMU,200531372,-9.3485
HIGHRES_IMU,200538332,-9.3486
HIGHRES_IMU,200552417,-9.3485
HIGHRES_IMU,200559225,-9.3485
HIGHRES_IMU,200566137,-9.3485
HIGHRES_IMU,200580116,-9.3485
HIGHRES_IMU,200586991,-9.3485
HIGHRES_IMU,200593944,-9.3486
HIGHRES_IMU,200600898,-9.3485
HIGHRES_IMU,200614785,-9.3485
HIGHRES_IMU,200621878,-9.3485
HIGHRES_IMU,200628683,-9.3485
HIGHRES_IMU,200635654,-9.3485
HIGHRES_IMU,200649473,-9.3485
HIGHRES_IMU,200656404,-9.3485
HIGHRES_IMU,200663385,-9.3485
HIGHRES_IMU,200677342,-9.3485
HIGHRES_IMU,200684261,-9.3485
HIGHRES_IMU,200691197,-9.3485
HIGHRES_IMU,200698139,-9.3485
HIGHRES_IMU,200712033,-9.3485
HIGHRES_IMU,200718940,-9.3485
HIGHRES_IMU,200725921,-9.3485
HIGHRES_IMU,200732839,-9.3485
HIGHRES_IMU,200739828,-9.3485
HIGHRES_IMU,200753691,-9.3485
HIGHRES_IMU,200760700,-9.3485
HIGHRES_IMU,200767637,-9.3485
HIGHRES_IMU,200781516,-9.3485
HIGHRES_IMU,200788434,-9.3485
HIGHRES_IMU,200795354,-9.3485
HIGHRES_IMU,200802312,-9.3485
HIGHRES_IMU,200816219,-9.3485
HIGHRES_IMU,200823188,-9.3485
HIGHRES_IMU,200830131,-9.3485
HIGHRES_IMU,200837107,-9.3485
HIGHRES_IMU,200850922,-9.3485
HIGHRES_IMU,200857912,-9.3485
HIGHRES_IMU,200864802,-9.3485
HIGHRES_IMU,200871875,-9.3485
HIGHRES_IMU,200885636,-9.3484
HIGHRES_IMU,200892764,-9.3485
HIGHRES_IMU,200899639,-9.3484
HIGHRES_IMU,200906563,-9.3485
HIGHRES_IMU,200920361,-9.3485
HIGHRES_IMU,200927338,-9.3484
HIGHRES_IMU,200934265,-9.3485
HIGHRES_IMU,200948128,-9.3485
HIGHRES_IMU,200955103,-9.3485
HIGHRES_IMU,200962106,-9.3485
HIGHRES_IMU,200968996,-9.3485
HIGHRES_IMU,200982908,-9.3484
HIGHRES_IMU,200989812,-9.3485
HIGHRES_IMU,200996811,-9.3484
HIGHRES_IMU,201003713,-9.3485
HIGHRES_IMU,201017603,-9.3485
HIGHRES_IMU,201024589,-9.3484
HIGHRES_IMU,201031526,-9.3484
HIGHRES_IMU,201045466,-9.3484
HIGHRES_IMU,201052422,-9.3485
HIGHRES_IMU,201059332,-9.3484
HIGHRES_IMU,201066193,-9.3485
HIGHRES_IMU,201073181,-9.3484
HIGHRES_IMU,201087193,-9.3484
HIGHRES_IMU,201094046,-9.3485
HIGHRES_IMU,201101025,-9.3484
HIGHRES_IMU,201107963,-9.3484
HIGHRES_IMU,201121863,-9.3484
HIGHRES_IMU,201128759,-9.3485
HIGHRES_IMU,201135732,-9.3484
HIGHRES_IMU,201142787,-9.3485
HIGHRES_IMU,201156607,-9.3484
HIGHRES_IMU,201163572,-9.3485
HIGHRES_IMU,201170490,-9.3484
HIGHRES_IMU,201184500,-9.3484
HIGHRES_IMU,201191350,-9.3485
HIGHRES_IMU,201198401,-9.3484
HIGHRES_IMU,201205258,-9.3485
HIGHRES_IMU,201219097,-9.3484
HIGHRES_IMU,201226023,-9.3485
HIGHRES_IMU,201232984,-9.3484
HIGHRES_IMU,201239941,-9.3485
HIGHRES_IMU,201253798,-9.3484
HIGHRES_IMU,201260783,-9.3485
HIGHRES_IMU,201267737,-9.3484
HIGHRES_IMU,201274832,-9.3484
HIGHRES_IMU,201288555,-9.3484
HIGHRES_IMU,201295453,-9.3484
HIGHRES_IMU,201302440,-9.3484
HIGHRES_IMU,201309411,-9.3485
HIGHRES_IMU,201323286,-9.3485
HIGHRES_IMU,201330174,-9.3484
HIGHRES_IMU,201337158,-9.3484
HIGHRES_IMU,201344206,-9.3484
HIGHRES_IMU,201357971,-9.3485
HIGHRES_IMU,201364930,-9.3484
HIGHRES_IMU,201374743,-9.3484
HIGHRES_IMU,201379048,-9.3484
HIGHRES_IMU,201392751,-9.3484
HIGHRES_IMU,201400773,-9.3484
HIGHRES_IMU,201407481,-9.3484
HIGHRES_IMU,201414180,-9.3484
HIGHRES_IMU,201428394,-9.3484
HIGHRES_IMU,201435002,-9.3484
HIGHRES_IMU,201442084,-9.3484
HIGHRES_IMU,201448388,-9.3484
HIGHRES_IMU,201462265,-9.3484
HIGHRES_IMU,201469226,-9.3484
HIGHRES_IMU,201478202,-9.3484
HIGHRES_IMU,201490134,-9.3484
HIGHRES_IMU,201496899,-9.3484
HIGHRES_IMU,201503929,-9.3484
HIGHRES_IMU,201517819,-9.3484
HIGHRES_IMU,201524807,-9.3484
HIGHRES_IMU,201531934,-9.3484
HIGHRES_IMU,201538985,-9.3484
HIGHRES_IMU,201552570,-9.3484
HIGHRES_IMU,201559505,-9.3483
HIGHRES_IMU,201566439,-9.3484
HIGHRES_IMU,201573399,-9.3484
HIGHRES_IMU,201589105,-9.3484
HIGHRES_IMU,201594303,-9.3484
HIGHRES_IMU,201601291,-9.3484
HIGHRES_IMU,201615058,-9.3484
HIGHRES_IMU,201623905,-9.3484
HIGHRES_IMU,201629207,-9.3484
HIGHRES_IMU,201636448,-9.3484
HIGHRES_IMU,201643727,-9.3484
HIGHRES_IMU,201656993,-9.3484
HIGHRES_IMU,201663718,-9.3484
HIGHRES_IMU,201670680,-9.3484
HIGHRES_IMU,201677643,-9.3484
HIGHRES_IMU,201691540,-9.3483
HIGHRES_IMU,201698431,-9.3484
HIGHRES_IMU,201705455,-9.3484
HIGHRES_IMU,201712353,-9.3483
HIGHRES_IMU,201726235,-9.3483
HIGHRES_IMU,201733297,-9.3484
HIGHRES_IMU,201740413,-9.3484
HIGHRES_IMU,201747252,-9.3483
HIGHRES_IMU,201761140,-9.3484
HIGHRES_IMU,201768167,-9.3483
HIGHRES_IMU,201775173,-9.3484
HIGHRES_IMU,201782134,-9.3484
HIGHRES_IMU,201795782,-9.3484
HIGHRES_IMU,201802785,-9.3483
HIGHRES_IMU,201809739,-9.3484
HIGHRES_IMU,201816693,-9.3484
HIGHRES_IMU,201830507,-9.3484
HIGHRES_IMU,201837528,-9.3483
HIGHRES_IMU,201844519,-9.3483
HIGHRES_IMU,201851391,-9.3484
HIGHRES_IMU,201865206,-9.3484
HIGHRES_IMU,201872198,-9.3483
HIGHRES_IMU,201879155,-9.3483
HIGHRES_IMU,201886108,-9.3484
HIGHRES_IMU,201899972,-9.3483
HIGHRES_IMU,201906986,-9.3483
HIGHRES_IMU,201914065,-9.3484
HIGHRES_IMU,201927750,-9.3484
HIGHRES_IMU,201934765,-9.3483
HIGHRES_IMU,201941682,-9.3484
HIGHRES_IMU,201948650,-9.3483
HIGHRES_IMU,201962466,-9.3484
HIGHRES_IMU,201969427,-9.3483
HIGHRES_IMU,201976401,-9.3483
HIGHRES_IMU,201983348,-9.3484
HIGHRES_IMU,201997196,-9.3483
HIGHRES_IMU,202004193,-9.3483
HIGHRES_IMU,202011103,-9.3483
HIGHRES_IMU,202018069,-9.3483
HIGHRES_IMU,202031952,-9.3483
HIGHRES_IMU,202039154,-9.3483
HIGHRES_IMU,202045986,-9.3484
HIGHRES_IMU,202052846,-9.3483
HIGHRES_IMU,202066675,-9.3483
HIGHRES_IMU,202073664,-9.3483
HIGHRES_IMU,202080600,-9.3483
HIGHRES_IMU,202094503,-9.3483
HIGHRES_IMU,202101433,-9.3483
HIGHRES_IMU,202108383,-9.3483
HIGHRES_IMU,202115325,-9.3483
HIGHRES_IMU,202129217,-9.3483
HIGHRES_IMU,202136167,-9.3483
