wall_s,phase,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,gyro_x,gyro_y,gyro_z,acc_z
1784786922.5585,neutral,0.27,0,0,0,-0.01836547628045082,0.1302013248205185,-0.005939910188317299,-10.105649948120117
1784786922.5788,neutral,0.27,0,0,0,-0.03258739784359932,0.10818754136562347,-0.012008009478449821,-10.116537094116211
1784786922.5990,neutral,0.27,0,0,0,-0.0388752818107605,0.09868171811103821,-0.009778331965208054,-10.120952606201172
1784786922.6193,neutral,0.27,0,0,0,-0.03507682681083679,0.08861008286476135,-0.001001402735710144,-10.125225067138672
1784786922.6395,neutral,0.27,0,0,0,-0.029725251719355583,0.08194631338119507,0.0028018802404403687,-10.125859260559082
1784786922.6598,neutral,0.27,0,0,0,-0.027537042275071144,0.07714131474494934,0.003210080787539482,-10.125555038452148
1784786922.6800,neutral,0.27,0,0,0,-0.024803869426250458,0.06797134131193161,0.0012357058003544807,-10.123907089233398
1784786922.7002,neutral,0.27,0,0,0,-0.02349323034286499,0.06389443576335907,0.00010180845856666565,-10.12270450592041
1784786922.7205,neutral,0.27,0,0,0,-0.021443098783493042,0.05833342671394348,-0.0008040899410843849,-10.120695114135742
1784786922.7408,neutral,0.27,0,0,0,-0.019507665187120438,0.053266510367393494,-0.0007540667429566383,-10.118480682373047
1784786922.7610,neutral,0.27,0,0,0,-0.017786875367164612,0.048614561557769775,-0.00027672573924064636,-10.116154670715332
1784786922.7812,neutral,0.27,0,0,0,-0.016242746263742447,0.04436095058917999,0.00011805770918726921,-10.113777160644531
1784786922.8014,neutral,0.27,0,0,0,-0.014830131083726883,0.04048267379403114,0.00023594126105308533,-10.111406326293945
1784786922.8218,neutral,0.27,0,0,0,-0.013533735647797585,0.03694558143615723,0.00015058182179927826,-10.109024047851562
1784786922.8420,neutral,0.27,0,0,0,-0.012349274009466171,0.03371753171086311,1.918058842420578e-05,-10.106663703918457
1784786922.8622,neutral,0.27,0,0,0,-0.011618630960583687,0.03172365576028824,-3.917235881090164e-05,-10.105093002319336
1784786922.8824,neutral,0.27,0,0,0,-0.01028500683605671,0.02808203548192978,-5.764234811067581e-05,-10.10200023651123
1784786922.9026,neutral,0.27,0,0,0,-0.009385650977492332,0.025625096634030342,-2.4028122425079346e-05,-10.10164737701416
1784786922.9230,neutral,0.27,0,0,0,-0.00883046817034483,0.024110186845064163,-1.773238182067871e-06,-10.098392486572266
1784786922.9436,neutral,0.27,0,0,0,-0.007817107252776623,0.02134350873529911,1.724320463836193e-05,-10.095212936401367
1784786922.9639,neutral,0.27,0,0,0,-0.007134317420423031,0.019478406757116318,1.2009404599666595e-05,-10.093021392822266
1784786922.9841,neutral,0.27,0,0,0,-0.0067123896442353725,0.018326837569475174,5.353009328246117e-06,-10.091571807861328
1784786923.0045,neutral,0.27,0,0,0,-0.006125628016889095,0.016725176945328712,-2.3883767426013947e-06,-10.089428901672363
1784786923.0250,yaw_neg,0.27,0,0,-1.5,-0.005590247455984354,0.01526399701833725,-4.577916115522385e-06,-10.087315559387207
1784786923.0453,yaw_neg,0.27,0,0,-1.5,-0.00466887466609478,0.013783332891762257,0.20276488363742828,-12.235968589782715
1784786923.0655,yaw_neg,0.27,0,0,-1.5,-0.0031657814979553223,0.01238873228430748,1.0401535034179688,-16.45359230041504
1784786923.0859,yaw_neg,0.27,0,0,-1.5,-0.0015097856521606445,0.009897492825984955,3.4248828887939453,-18.541372299194336
1784786923.1061,yaw_neg,0.27,0,0,-1.5,-0.0032727718353271484,0.010812714695930481,4.524141788482666,-12.627337455749512
1784786923.1264,yaw_neg,0.27,0,0,-1.5,-0.004436194896697998,0.01139378547668457,4.682282447814941,-9.195261001586914
1784786923.1467,yaw_neg,0.27,0,0,-1.5,-0.004563570022583008,0.010606825351715088,4.190104961395264,-7.402853965759277
1784786923.1669,yaw_neg,0.27,0,0,-1.5,-0.0038962960243225098,0.009636402130126953,3.8787622451782227,-7.569098949432373
1784786923.1872,yaw_neg,0.27,0,0,-1.5,-0.003081023693084717,0.008435294032096863,3.6138951778411865,-8.220293045043945
1784786923.2074,yaw_neg,0.27,0,0,-1.5,-0.0027114152908325195,0.007631570100784302,3.6107308864593506,-8.989175796508789
1784786923.2276,yaw_neg,0.27,0,0,-1.5,-0.002566099166870117,0.007018417119979858,3.7346930503845215,-9.555853843688965
1784786923.2479,yaw_neg,0.27,0,0,-1.5,-0.0023981332778930664,0.006296932697296143,3.8658697605133057,-9.915753364562988
1784786923.2682,yaw_neg,0.27,0,0,-1.5,-0.0022864937782287598,0.005947202444076538,3.882356882095337,-10.00645923614502
1784786923.2884,yaw_neg,0.27,0,0,-1.5,-0.002095460891723633,0.0054357051849365234,3.862412452697754,-10.113105773925781
1784786923.3088,yaw_neg,0.27,0,0,-1.5,-0.0019060373306274414,0.004954606294631958,3.8270182609558105,-10.211457252502441
1784786923.3291,yaw_neg,0.27,0,0,-1.5,-0.0017343759536743164,0.0045171380043029785,3.8055121898651123,-10.29899787902832
1784786923.3500,yaw_neg,0.27,0,0,-1.5,-0.0015864968299865723,0.004122912883758545,3.803583860397339,-10.363869667053223
1784786923.3704,yaw_neg,0.27,0,0,-1.5,-0.0014502406120300293,0.0037476420402526855,3.81268572807312,-10.401779174804688
1784786923.3906,yaw_neg,0.27,0,0,-1.5,-0.0013341307640075684,0.0034314393997192383,3.820965528488159,-10.415393829345703
1784786923.4109,yaw_neg,0.27,0,0,-1.5,-0.0012598633766174316,0.003232419490814209,3.823593854904175,-10.417559623718262
1784786923.4313,yaw_neg,0.27,0,0,-1.5,-0.0011237859725952148,0.0028600096702575684,3.822645664215088,-10.465941429138184
1784786923.4518,yaw_neg,0.27,0,0,-1.5,-0.0010581612586975098,0.0026927590370178223,3.8208839893341064,-10.417076110839844
1784786923.4722,yaw_neg,0.27,0,0,-1.5,-0.0009710788726806641,0.0024605393409729004,3.8188040256500244,-10.417479515075684
1784786923.4929,yaw_neg,0.27,0,0,-1.5,-0.0008658766746520996,0.00218123197555542,3.8182482719421387,-10.417098999023438
1784786923.5132,yaw_neg,0.27,0,0,-1.5,-0.0008168220520019531,0.0020533204078674316,3.8186235427856445,-10.415946006774902
1784786923.5336,yaw_neg,0.27,0,0,-1.5,-0.0007485151290893555,0.0018758773803710938,3.8193140029907227,-10.410497665405273
1784786923.5541,yaw_neg,0.27,0,0,-1.5,-0.0006670355796813965,0.0016630887985229492,3.81974720954895,-10.408132553100586
1784786923.5744,yaw_neg,0.27,0,0,-1.5,-0.0006297826766967773,0.0015662908554077148,3.81972074508667,-10.405570983886719
1784786923.5946,yaw_neg,0.27,0,0,-1.5,-0.000577390193939209,0.0014309287071228027,3.819544792175293,-10.401812553405762
1784786923.6149,yaw_neg,0.27,0,0,-1.5,-0.0005294680595397949,0.0013068914413452148,3.8193843364715576,-10.398219108581543
1784786923.6351,neutral,0.27,0,0,0,-0.00048539042472839355,0.001194000244140625,3.8193275928497314,-10.394079208374023
1784786923.6554,neutral,0.27,0,0,0,-0.00045746564865112305,0.0011246204376220703,3.8193397521972656,-10.392356872558594
1784786923.6756,neutral,0.27,0,0,0,-0.0005957484245300293,0.001067519187927246,1.9150811433792114,-16.905309677124023
1784786923.6959,neutral,0.27,0,0,0,-0.0005152048543095589,0.0009474735707044601,0.0431332103908062,-14.864875793457031
1784786923.7161,neutral,0.27,0,0,0,-0.0004155263304710388,0.0009074211120605469,-0.7013201713562012,-11.423173904418945
1784786923.7364,neutral,0.27,0,0,0,-0.0003031417727470398,0.0008589327335357666,-0.9011822938919067,-8.261687278747559
1784786923.7566,neutral,0.27,0,0,0,-0.0002743341028690338,0.0007490366697311401,-0.27378442883491516,-8.03304672241211
1784786923.7768,neutral,0.27,0,0,0,-0.00027936440892517567,0.0007020081393420696,0.032106466591358185,-8.176178932189941
1784786923.7972,neutral,0.27,0,0,0,-0.000276150181889534,0.0006495341658592224,0.245863139629364,-8.459258079528809
1784786923.8178,neutral,0.27,0,0,0,-0.00024611223489046097,0.0005806311964988708,0.15518628060817719,-8.964381217956543
1784786923.8381,neutral,0.27,0,0,0,-0.0002270592376589775,0.0005441829562187195,0.05804552882909775,-9.176322937011719
1784786923.8586,neutral,0.27,0,0,0,-0.0002016969956457615,0.0004935534670948982,-0.04491683840751648,-9.409128189086914
1784786923.8788,neutral,0.27,0,0,0,-0.0001824614591896534,0.0004494655877351761,-0.0671769380569458,-9.573795318603516
1784786923.8991,neutral,0.27,0,0,0,-0.00016708485782146454,0.00041077472269535065,-0.03743714839220047,-9.690808296203613
1784786923.9193,neutral,0.27,0,0,0,-0.0001578314695507288,0.0003867542836815119,-0.011563679203391075,-9.746147155761719
1784786923.9395,neutral,0.27,0,0,0,-0.00014077487867325544,0.00034288689494132996,0.017302164807915688,-9.818001747131348
1784786923.9599,neutral,0.27,0,0,0,-0.00013250787742435932,0.0003225882537662983,0.017688503488898277,-9.841032028198242
1784786923.9802,neutral,0.27,0,0,0,-0.00012070115189999342,0.0002943701110780239,0.008885915391147137,-9.864712715148926
1784786924.0004,neutral,0.27,0,0,0,-0.00010717750410549343,0.00026050955057144165,-0.0027486130129545927,-9.882919311523438
1784786924.0206,neutral,0.27,0,0,0,-0.00010072847362607718,0.00024526065681129694,-0.004838652443140745,-9.888339042663574
1784786924.0408,neutral,0.27,0,0,0,-9.170389967039227e-05,0.00022346782498061657,-0.003924511838704348,-9.893567085266113
1784786924.0611,neutral,0.27,0,0,0,-8.359110506717116e-05,0.00020442629465833306,-0.0011272362899035215,-9.896449089050293
1784786924.0813,neutral,0.27,0,0,0,-7.625984289916232e-05,0.00018623724463395774,0.0008890258613973856,-9.897867202758789
1784786924.1016,neutral,0.27,0,0,0,-7.19709278200753e-05,0.0001750851806718856,0.0013332829112187028,-9.898277282714844
1784786924.1221,neutral,0.27,0,0,0,-6.358960672514513e-05,0.0001553834299556911,0.0007319005089811981,-9.898301124572754
1784786924.1423,neutral,0.27,0,0,0,-5.781466461485252e-05,0.0001421123306499794,1.0886869858950377e-05,-9.897887229919434
1784786924.1626,neutral,0.27,0,0,0,-5.454838537843898e-05,0.00013357048737816513,-0.00027375557692721486,-9.897489547729492
1784786924.1829,neutral,0.27,0,0,0,-4.842779162572697e-05,0.00011793865996878594,-0.00030410700128413737,-9.896515846252441
1784786924.2031,neutral,0.27,0,0,0,-4.4004485971527174e-05,0.00010792879038490355,-0.00010358232975704595,-9.895695686340332
1784786924.2234,neutral,0.27,0,0,0,-4.1622493881732225e-05,0.00010148931323783472,1.3928696716902778e-05,-9.89510726928711
1784786924.2436,neutral,0.27,0,0,0,-3.6604491469915956e-05,8.962391439126804e-05,9.736142965266481e-05,-9.893871307373047
1784786924.2638,neutral,0.27,0,0,0,-3.467075293883681e-05,8.422940300079063e-05,7.670753984712064e-05,-9.893279075622559
1784786924.2841,neutral,0.27,0,0,0,4.582458019256592,-5.485792636871338,-20.91429901123047,99.8289794921875
1784786924.3044,neutral,0.27,0,0,0,0.8079077005386353,-0.9710533618927002,-15.516464233398438,-22.64988899230957
1784786924.3247,neutral,0.27,0,0,0,-0.1896047592163086,0.3152579069137573,-12.622864723205566,-24.512086868286133
1784786924.3452,neutral,0.27,0,0,0,-0.5721895694732666,0.6459975242614746,-8.21694564819336,-27.698373794555664
1784786924.3654,neutral,0.27,0,0,0,-0.4076864719390869,0.41611984372138977,-4.073858737945557,-28.81332778930664
1784786924.3857,neutral,0.27,0,0,0,-0.2128518521785736,0.23045426607131958,-0.4203764498233795,-24.774410247802734
1784786924.4059,neutral,0.27,0,0,0,-0.11510146409273148,0.1415788233280182,1.14981210231781,-11.761918067932129
1784786924.4261,neutral,0.27,0,0,0,-0.06894838809967041,0.09168333560228348,1.6080567836761475,-2.9005625247955322
1784786924.4464,thrust_up,0.5700000000000001,0,0,0,-0.09645940363407135,0.11386778950691223,0.6898079514503479,-2.975071430206299
1784786924.4666,thrust_up,0.5700000000000001,0,0,0,-0.09502677619457245,0.11074475944042206,0.06907695531845093,-3.5091137886047363
1784786924.4868,thrust_up,0.5700000000000001,0,0,0,-0.08212749660015106,0.0995173454284668,-0.4795086681842804,-21.773767471313477
1784786924.5071,thrust_up,0.5700000000000001,0,0,0,-0.07560843229293823,0.0921792984008789,-0.4274585545063019,-23.69725227355957
1784786924.5273,thrust_up,0.5700000000000001,0,0,0,-0.06831806898117065,0.08221207559108734,-0.1675349920988083,-28.448272705078125
1784786924.5477,thrust_up,0.5700000000000001,0,0,0,-0.0623667910695076,0.07475021481513977,0.04925702512264252,-30.2222957611084
1784786924.5679,thrust_up,0.5700000000000001,0,0,0,-0.05635950341820717,0.06770916283130646,0.12472459673881531,-31.102861404418945
1784786924.5882,thrust_up,0.5700000000000001,0,0,0,-0.05261262133717537,0.06325079500675201,0.10863351076841354,-31.402095794677734
1784786924.6084,thrust_up,0.5700000000000001,0,0,0,-0.04598383605480194,0.055262066423892975,0.021132947877049446,-31.593984603881836
1784786924.6286,thrust_up,0.5700000000000001,0,0,0,-0.04160454124212265,0.049998532980680466,-0.023598939180374146,-31.469295501708984
1784786924.6489,thrust_up,0.5700000000000001,0,0,0,-0.038912855088710785,0.046768296509981155,-0.03234279900789261,-31.339828491210938
1784786924.6694,thrust_up,0.5700000000000001,0,0,0,-0.034043796360492706,0.0409163273870945,-0.017192579805850983,-30.941545486450195
1784786924.6896,thrust_up,0.5700000000000001,0,0,0,-0.03184230253100395,0.03826949745416641,-0.005405971314758062,-30.786712646484375
1784786924.7100,thrust_up,0.5700000000000001,0,0,0,-0.028810884803533554,0.03462454676628113,0.00614800164476037,-30.4569034576416
1784786924.7302,thrust_up,0.5700000000000001,0,0,0,-0.025209389626979828,0.030296970158815384,0.0072725932113826275,-29.98955726623535
1784786924.7504,thrust_up,0.5700000000000001,0,0,0,-0.02358124777674675,0.02834022417664528,0.004435798618942499,-29.746789932250977
1784786924.7707,thrust_up,0.5700000000000001,0,0,0,-0.021334772929549217,0.025640737265348434,0.00011446024291217327,-29.37757110595703
1784786924.7910,thrust_up,0.5700000000000001,0,0,0,-0.01929548941552639,0.023190200328826904,-0.0020202086307108402,-29.134031295776367
1784786924.8112,thrust_up,0.5700000000000001,0,0,0,-0.017460715025663376,0.020984536036849022,-0.0018798628589138389,-28.620187759399414
1784786924.8315,thrust_up,0.5700000000000001,0,0,0,-0.01633528061211109,0.019632067531347275,-0.0011425625998526812,-28.365135192871094
1784786924.8518,thrust_up,0.5700000000000001,0,0,0,-0.014295822009444237,0.017180783674120903,0.00023463123943656683,-27.85141372680664
1784786924.8721,thrust_up,0.5700000000000001,0,0,0,-0.012935508042573929,0.015545746311545372,0.0005637345020659268,-27.46441650390625
1784786924.8926,thrust_up,0.5700000000000001,0,0,0,-0.011703891679644585,0.01406644657254219,0.00039753055898472667,-27.076879501342773
1784786924.9129,thrust_up,0.5700000000000001,0,0,0,-0.010590890422463417,0.012728285044431686,8.996948599815369e-05,-26.6888370513916
1784786924.9333,thrust_up,0.5700000000000001,0,0,0,-0.009908766485750675,0.011908311396837234,-6.155495066195726e-05,-26.43085289001465
1784786924.9536,thrust_up,0.5700000000000001,0,0,0,-0.008673001080751419,0.010423573665320873,-0.00014132377691566944,-25.916065216064453
1784786924.9739,thrust_up,0.5700000000000001,0,0,0,-0.008114487864077091,0.009752408601343632,-0.00010274240048602223,-25.65968132019043
1784786924.9941,thrust_up,0.5700000000000001,0,0,0,-0.007344025187194347,0.008825239725410938,-2.306397072970867e-05,-25.259578704833984
1784786925.0147,thrust_up,0.5700000000000001,0,0,0,-0.006427994929254055,0.007725272327661514,3.5391043638810515e-05,-24.769433975219727
1784786925.0349,thrust_up,0.5700000000000001,0,0,0,-0.006014085374772549,0.007228587754070759,3.663942334242165e-05,-24.517576217651367
1784786925.0553,neutral,0.27,0,0,0,-0.0054422845132648945,0.0065408735536038876,1.959750079549849e-05,-24.185810089111328
1784786925.0756,neutral,0.27,0,0,0,-0.004550113342702389,0.005468133836984634,-4.353525582700968e-06,-1.7786619663238525
1784786925.0958,neutral,0.27,0,0,0,-0.004096086602658033,0.004923120141029358,-9.152514394372702e-06,8.125923156738281
1784786925.1161,neutral,0.27,0,0,0,-0.003672119230031967,0.004413376096636057,-8.023125701583922e-06,11.860706329345703
1784786925.1363,neutral,0.27,0,0,0,-0.0034687677398324013,0.004168985411524773,-4.490750143304467e-06,10.940802574157715
1784786925.1565,neutral,0.27,0,0,0,-0.0030967756174504757,0.0037219806108623743,1.544714905321598e-06,6.7439093589782715
1784786925.1771,neutral,0.27,0,0,0,-0.0028315577656030655,0.0034031840041279793,2.5715562514960766e-06,3.552210807800293
1784786925.1975,neutral,0.27,0,0,0,-0.002665972337126732,0.003204307984560728,1.994892954826355e-06,1.7491085529327393
1784786925.2178,neutral,0.27,0,0,0,-0.002365422435104847,0.0028426400385797024,1.7567072063684464e-07,-0.9696760177612305
1784786925.2381,neutral,0.27,0,0,0,-0.002228373195976019,0.0026783659122884274,-4.1605380829423666e-07,-1.9654021263122559
1784786925.2583,neutral,0.27,0,0,0,-0.001977610867470503,0.002376847667619586,-5.544570740312338e-07,-3.348165273666382
1784786925.2786,neutral,0.27,0,0,0,-0.0018626735545694828,0.002238696441054344,-3.545283107087016e-07,-3.821981191635132
1784786925.2988,neutral,0.27,0,0,0,-0.0017025892157107592,0.002046565990895033,-7.795460987836123e-08,-4.344089508056641
1784786925.3192,neutral,0.27,0,0,0,-0.001510433154180646,0.0018152110278606415,1.3798853615298867e-07,-4.800521373748779
1784786925.3394,neutral,0.27,0,0,0,-0.0014226019848138094,0.0017095344373956323,1.2162490747869015e-07,-4.9594221115112305
1784786925.3597,neutral,0.27,0,0,0,-0.0012999688042327762,0.001562515739351511,1.2405507732182741e-08,-5.145049571990967
1784786925.3799,neutral,0.27,0,0,0,-0.0011883487459272146,0.0014282434713095427,-3.314926289021969e-08,-5.28375244140625
1784786925.4001,neutral,0.27,0,0,0,-0.001086115138605237,0.0013051925925537944,5.841138772666454e-08,-5.393045902252197
1784786925.4203,neutral,0.27,0,0,0,-0.0010229609906673431,0.0012293236795812845,9.735958883538842e-08,-5.454634189605713
1784786925.4406,neutral,0.27,0,0,0,-0.0009348641615360975,0.0011233052937313914,8.037022780627012e-08,-5.53593111038208
1784786925.4609,neutral,0.27,0,0,0,-0.000829049851745367,0.0009963058400899172,6.2515027821064e-08,-5.630287170410156
1784786925.4811,neutral,0.27,0,0,0,-0.0007809329545125365,0.0009385587181895971,9.2186382971704e-09,-5.673480987548828
1784786925.5016,neutral,0.27,0,0,0,-0.0007136455969884992,0.0008575718384236097,-3.782042767852545e-08,-5.7346930503845215
1784786925.5218,neutral,0.27,0,0,0,-0.0006326307193376124,0.0007604629499837756,-8.272400009445846e-08,-5.811670780181885
1784786925.5422,neutral,0.27,0,0,0,-0.0005958030233159661,0.0007162455003708601,-7.257040124386549e-08,-5.848727226257324
1784786925.5625,neutral,0.27,0,0,0,-0.0005444528651423752,0.0006541699403896928,2.839806256815791e-08,-5.902841091156006
1784786925.5827,neutral,0.27,0,0,0,-0.0004975205520167947,0.0005978874396532774,1.7920683603733778e-08,-5.955372333526611
1784786925.6030,neutral,0.27,0,0,0,-6.525642395019531,-22.337425231933594,1.7222304344177246,638.7227172851562
1784786925.6233,neutral,0.27,0,0,0,-4.311327934265137,-15.845924377441406,1.2865862846374512,-18.738445281982422
1784786925.6435,neutral,0.27,0,0,0,-1.5181759595870972,-3.0632596015930176,0.3454391360282898,-26.427095413208008
1784786925.6638,neutral,0.27,0,0,0,-1.4272847175598145,1.0493284463882446,-0.148343026638031,-19.21283721923828
1784786925.6840,neutral,0.27,0,0,0,-1.4871666431427002,0.37787532806396484,-0.2644428014755249,-13.890852928161621
1784786925.7045,neutral,0.27,0,0,0,-1.5348470211029053,-0.8382260799407959,-0.16597773134708405,-5.234741687774658
1784786925.7249,neutral,0.27,0,0,0,-1.361781120300293,-0.6593527793884277,-0.015859469771385193,-4.404030799865723
1784786925.7452,neutral,0.27,0,0,0,-1.254287600517273,-0.49674081802368164,0.04857522249221802,-4.83644437789917
1784786925.7654,neutral,0.27,0,0,0,-1.1080513000488281,-0.39321255683898926,0.06504832208156586,-6.3140482902526855
1784786925.7857,neutral,0.27,0,0,0,-1.0472822189331055,-0.3903086185455322,0.04000011086463928,-7.037379741668701
1784786925.8059,neutral,0.27,0,0,0,-0.9589201211929321,-0.3749576807022095,0.0005883276462554932,-7.943273544311523
1784786925.8263,neutral,0.27,0,0,0,-0.8486428260803223,-0.3312901258468628,-0.019818902015686035,-8.79360294342041
1784786925.8465,neutral,0.27,0,0,0,-0.7981295585632324,-0.3095378279685974,-0.01661817729473114,-9.08824348449707
1784786925.8668,thrust_dn,0.07,0,0,0,-0.7281700372695923,-0.28131192922592163,-0.005666039884090424,-9.404901504516602
1784786925.8870,thrust_dn,0.07,0,0,0,-0.6850458979606628,-0.2646820545196533,0.0007584467530250549,-9.551032066345215
1784786925.9072,thrust_dn,0.07,0,0,0,-0.5732603669166565,-0.22164827585220337,0.005326502025127411,8.300897598266602
1784786925.9274,thrust_dn,0.07,0,0,0,-0.5321693420410156,-0.20572137832641602,0.0042404234409332275,9.831751823425293
1784786925.9478,thrust_dn,0.07,0,0,0,-0.4888201355934143,-0.1889580488204956,0.0013066232204437256,8.928543090820312
1784786925.9680,thrust_dn,0.07,0,0,0,-0.44317930936813354,-0.1714189648628235,-0.0012332871556282043,5.9607439041137695
1784786925.9883,thrust_dn,0.07,0,0,0,-0.42005807161331177,-0.16250532865524292,-0.001399703323841095,4.464642524719238
1784786926.0085,thrust_dn,0.07,0,0,0,-0.3853414058685303,-0.14907753467559814,-0.0008053779602050781,2.5643856525421143
1784786926.0287,thrust_dn,0.07,0,0,0,-0.3425002694129944,-0.1324773132801056,0.00014635175466537476,0.7387262582778931
1784786926.0488,thrust_dn,0.07,0,0,0,-0.323111891746521,-0.12496691942214966,0.0003531835973262787,0.08700120449066162
1784786926.0690,thrust_dn,0.07,0,0,0,-0.29633212089538574,-0.11460161209106445,0.0003272444009780884,-0.6233991384506226
1784786926.0893,thrust_dn,0.07,0,0,0,-0.2798398733139038,-0.1082226037979126,0.0001920759677886963,-0.9956488013267517
1784786926.1095,thrust_dn,0.07,0,0,0,-0.2495659589767456,-0.09651678800582886,-5.304068326950073e-05,-1.4885451793670654
1784786926.1297,thrust_dn,0.07,0,0,0,-0.2289866805076599,-0.08855918049812317,-0.0001030266284942627,-1.7296693325042725
1784786926.1500,thrust_dn,0.07,0,0,0,-0.2101137638092041,-0.08126014471054077,-6.493926048278809e-05,-1.8821626901626587
1784786926.1702,thrust_dn,0.07,0,0,0,-0.1928146481513977,-0.07456883788108826,-7.718801498413086e-06,-1.9774055480957031
1784786926.1904,thrust_dn,0.07,0,0,0,-0.18208451569080353,-0.07041841745376587,1.755356788635254e-05,-2.027015447616577
1784786926.2106,thrust_dn,0.07,0,0,0,-0.1623774766921997,-0.06279602646827698,2.5035813450813293e-05,-2.1249608993530273
1784786926.2307,thrust_dn,0.07,0,0,0,-0.15331189334392548,-0.05928991734981537,1.5750527381896973e-05,-2.130521774291992
1784786926.2509,thrust_dn,0.07,0,0,0,-0.14069582521915436,-0.05441081523895264,6.407499313354492e-07,-2.16817045211792
1784786926.2711,thrust_dn,0.07,0,0,0,-0.1254790723323822,-0.048525989055633545,-7.497146725654602e-06,-2.2118184566497803
1784786926.2913,thrust_dn,0.07,0,0,0,-0.11850067973136902,-0.045827195048332214,-6.4391642808914185e-06,-2.2315661907196045
1784786926.3115,thrust_dn,0.07,0,0,0,-0.10875608026981354,-0.04205867648124695,-2.289190888404846e-06,-2.2607929706573486
1784786926.3320,thrust_dn,0.07,0,0,0,-0.09981556981801987,-0.038601018488407135,1.0579824447631836e-06,-2.2895798683166504
1784786926.3523,thrust_dn,0.07,0,0,0,-0.09161263704299927,-0.03542858362197876,2.0600855350494385e-06,-2.3182363510131836
1784786926.3727,thrust_dn,0.07,0,0,0,-0.08652329444885254,-0.03346036374568939,1.6614794731140137e-06,-2.3374454975128174
1784786926.3929,thrust_dn,0.07,0,0,0,-0.07718034088611603,-0.029847145080566406,1.685693860054016e-07,-2.376580238342285
1784786926.4131,thrust_dn,0.07,0,0,0,-0.07084351032972336,-0.027396664023399353,-4.628673195838928e-07,-2.4238834381103516
1784786926.4333,thrust_dn,0.07,0,0,0,-0.06690260767936707,-0.02587263286113739,-5.709007382392883e-07,-2.4264473915100098
1784786926.4536,thrust_dn,0.07,0,0,0,-0.05969308689236641,-0.023084521293640137,-2.421438694000244e-07,-2.471891403198242
1784786926.4738,neutral,0.27,0,0,0,-0.05639367550611496,-0.021808654069900513,-2.514570951461792e-08,-2.4977006912231445
1784786926.4945,neutral,0.27,0,0,0,-0.05212397500872612,-0.020157471299171448,1.3969838619232178e-07,-3.963024854660034
1784786926.5148,neutral,0.27,0,0,0,-0.049318648874759674,-0.019072458148002625,1.1548399925231934e-07,-7.0218939781188965
1784786926.5354,neutral,0.27,0,0,0,-0.047239258885383606,-0.018268361687660217,2.0489096641540527e-08,-8.056506156921387
1784786926.5556,neutral,0.27,0,0,0,-0.04291404038667679,-0.01659567654132843,5.587935447692871e-09,-9.131999015808105
1784786926.5759,neutral,0.27,0,0,0,-0.03729492053389549,-0.014422629028558731,1.210719347000122e-08,-9.975628852844238
1784786926.5964,neutral,0.27,0,0,0,-0.03500810265541077,-0.013538293540477753,1.3504177331924438e-08,-10.237959861755371
1784786926.6166,neutral,0.27,0,0,0,-0.032976243644952774,-0.012752600014209747,-3.119930624961853e-08,-10.42800521850586
1784786926.6368,neutral,0.27,0,0,0,-0.029286937788128853,-0.011325884610414505,6.05359673500061e-09,-10.672714233398438
1784786926.6571,neutral,0.27,0,0,0,-0.026721060276031494,-0.01031016930937767,-4.0512531995773315e-08,-10.785860061645508
1784786926.6773,neutral,0.27,0,0,0,-0.02507256716489792,-0.00968436524271965,6.984919309616089e-09,-10.84192180633545
1784786926.6975,neutral,0.27,0,0,0,-0.022108543664216995,-0.008608441799879074,8.614733815193176e-08,-10.927075386047363
1784786926.7178,neutral,0.27,0,0,0,-0.02099047787487507,-0.007984142750501633,1.6670674085617065e-07,-10.961615562438965
1784786926.7381,neutral,0.27,0,0,0,-0.019138015806674957,-0.007176164537668228,1.4039687812328339e-07,-11.007603645324707
1784786926.7584,neutral,0.27,0,0,0,-0.01686771959066391,-0.007119450718164444,1.501757651567459e-07,-11.062980651855469
1784786926.7787,neutral,0.27,0,0,0,-0.01576242782175541,-0.006573669612407684,-6.752088665962219e-09,-11.089349746704102
1784786926.7990,neutral,0.27,0,0,0,-0.014700581319630146,-0.0056863464415073395,5.587935447692871e-09,-11.123044967651367
1784786926.8194,neutral,0.27,0,0,0,-0.01328485831618309,-0.0049125440418720245,-3.795139491558075e-08,-11.108198165893555
1784786926.8396,neutral,0.27,0,0,0,-0.012110509909689426,-0.004679819568991661,-3.329478204250336e-08,-11.092240333557129
1784786926.8599,neutral,0.27,0,0,0,-0.010734917595982552,-0.0041866181418299675,5.75091689825058e-08,-11.076135635375977
1784786926.8802,neutral,0.27,0,0,0,-0.01012145821005106,-0.003926368430256844,4.7963112592697144e-08,-11.057265281677246
1784786926.9004,neutral,0.27,0,0,0,-0.009525217115879059,-0.003682243637740612,3.993045538663864e-08,-11.0447416305542
1784786926.9211,neutral,0.27,0,0,0,-0.008423905819654465,-0.003256971947848797,2.0791776478290558e-07,-11.018962860107422
1784786926.9413,neutral,0.27,0,0,0,-0.007688047364354134,-0.0029762275516986847,1.26776285469532e-07,-10.9988374710083
1784786926.9616,neutral,0.27,0,0,0,-0.0072354949079453945,-0.0028015384450554848,6.880145519971848e-08,-10.98518180847168
