t,mode,locked,lock_src,nx,ny,area_px,range_m,phase,thrust,des_pitch,yaw_rate,climb_m
1.047,manual,1,yolo,0.10655336380004883,-0.6022479481167263,4923.306225846787,9.358196714117565,pilot_manual,0.32287496484982825,0.660347032683794,0.0,0.0
1.109,manual,1,yolo,0.10655336380004883,-0.6022479481167263,4923.306225846787,9.358196714117565,pilot_manual,0.32307727820249393,0.6611528959445284,0.0,0.0
1.172,manual,1,yolo,0.11281442642211914,-0.6468981848822699,5733.700265999776,11.288714641995155,pilot_manual,0.32322323091879174,0.6617331174922572,0.0,0.0
1.234,manual,1,yolo,0.11281442642211914,-0.6468981848822699,5733.700265999776,11.288714641995155,pilot_manual,0.3233571510796118,0.6621508770066218,0.0,0.0
1.297,manual,1,yolo,0.11773910522460937,-0.6654416826036241,6974.6770985938665,11.288714641995155,pilot_manual,0.32362194217852225,0.6624516638569644,0.07609718363102354,0.0
1.359,manual,1,yolo,0.11773910522460937,-0.6654416826036241,6974.6770985938665,11.288714641995155,pilot_manual,0.32401324061395714,0.662668230389211,0.15901874483393805,0.0
1.422,manual,1,yolo,0.11773910522460937,-0.6654416826036241,6974.6770985938665,11.288714641995155,pilot_manual,0.3244268268664334,0.6628241582924286,0.2487045060431321,0.0
1.484,manual,1,yolo,0.1330057144165039,-0.6515459272596571,7990.651283387124,7.919115881428416,pilot_manual,0.3248109260593112,0.6629364263827453,0.21543970255696326,0.0
1.547,manual,1,yolo,0.1330057144165039,-0.6515459272596571,7990.651283387124,7.919115881428416,pilot_manual,0.3251144556640282,0.6630172594077732,0.15511658584101354,0.0
1.609,manual,1,yolo,0.1330057144165039,-0.6515459272596571,7990.651283387124,7.919115881428416,pilot_manual,0.32533161438338964,0.6630754591857935,0.11168394180552972,0.0
1.672,manual,1,yolo,0.09836645126342773,-0.6205241309271918,10061.748658376579,7.919115881428416,pilot_manual,0.31875954838281323,0.6301965119835997,0.0804124380999814,0.0
1.734,manual,1,yolo,0.09836645126342773,-0.6205241309271918,10061.748658376579,7.919115881428416,pilot_manual,0.30706712189492724,0.5520826550503484,0.057896955431986606,0.0
1.797,manual,1,yolo,0.010849738121032714,-0.5505104064941406,15571.921333151444,5.572416046422378,pilot_manual,0.3018827035876234,0.47590156191056987,0.041685807911030354,0.0
1.859,manual,1,yolo,0.010849738121032714,-0.5505104064941406,15571.921333151444,5.572416046422378,pilot_manual,0.3000608185476702,0.4110402646288833,0.030013781695941853,0.0
1.922,manual,1,yolo,-0.011762905120849609,-0.4378231048583984,24127.48627160468,5.572416046422378,pilot_manual,0.2995590477169587,0.3544241773683599,0.021609922821078136,0.0
1.984,manual,1,yolo,-0.011762905120849609,-0.4378231048583984,24127.48627160468,5.572416046422378,pilot_manual,0.30021189210752963,0.31160166553889146,0.0,0.0
2.047,manual,1,yolo,-0.08006296157836915,-0.10642132229275174,61214.54239225924,5.572416046422378,pilot_manual,0.3012794887398083,0.27997010973916286,0.0,0.0
2.109,manual,1,yolo,-0.08006296157836915,-0.10642132229275174,61214.54239225924,5.572416046422378,pilot_manual,0.3023756720697965,0.25679558840612376,0.0,0.0
2.172,manual,0,none,,,,,pilot_manual,0.3033570111477409,0.24010993304633557,0.0,0.0
2.234,manual,0,none,,,,,pilot_manual,0.3041642840985825,0.22809626118728807,0.0,0.0
2.297,manual,1,yolo,0.13048982620239258,-0.38661638895670575,2154.4513153165517,17.794000454963495,pilot_manual,0.30483226673665054,0.21994646462110135,0.0,0.0
2.484,manual,1,yolo,0.12366676330566406,-0.3026394314236111,2735.864545556545,16.983452703268966,pilot_manual,0.3053730081134193,0.21458755824242912,0.0,0.0
2.547,manual,1,yolo,0.12997188568115234,-0.2426274617513021,3256.3780760252953,16.083887886534466,pilot_manual,0.3057748311619082,0.21072914564978515,0.0,0.0
2.609,manual,1,yolo,0.12997188568115234,-0.2426274617513021,3256.3780760252953,16.083887886534466,pilot_manual,0.3061033756601936,0.20845711795440125,0.0,0.0
2.672,manual,1,yolo,0.1446939468383789,-0.21454043918185764,4335.624500225544,15.105029612826804,pilot_manual,0.3063428511371118,0.20682125801372486,0.0,0.0
2.734,manual,1,yolo,0.1446939468383789,-0.21454043918185764,4335.624500225544,15.105029612826804,pilot_manual,0.3065167941446223,0.20564343885643785,0.0,0.0
2.797,manual,1,yolo,0.1446939468383789,-0.21454043918185764,4335.624500225544,15.105029612826804,pilot_manual,0.3066428233659918,0.2047954090631912,0.0,0.0
2.859,manual,1,yolo,0.16477460861206056,-0.2256395975748698,4914.499849291849,13.959415855156003,pilot_manual,0.30673397480495596,0.20418482761205362,0.0,0.0
2.922,manual,1,yolo,0.18102359771728516,-0.22780017852783202,5555.556402514117,12.899098176606232,pilot_manual,0.3067730403113989,0.2033223199486496,0.0,0.0
2.984,manual,1,yolo,0.18102359771728516,-0.22780017852783202,5555.556402514117,12.899098176606232,pilot_manual,0.29888688955054155,0.20182060370761976,0.0,0.0
3.047,manual,1,yolo,0.19048328399658204,-0.2088606940375434,6816.567122754765,12.899098176606232,pilot_manual,0.29225255063746536,0.19758324315113956,0.0,0.0
3.109,manual,1,yolo,0.19048328399658204,-0.2088606940375434,6816.567122754765,12.899098176606232,pilot_manual,0.2789444412521777,0.1863081405025419,0.0,0.0
3.172,manual,1,yolo,0.20802574157714843,-0.20350716908772787,7835.061737362896,11.08899346307044,pilot_manual,0.27072741249535326,0.1679488672028814,0.0,0.0
3.218,manual,1,yolo,0.20802574157714843,-0.20350716908772787,7835.061737362896,11.08899346307044,pilot_manual,0.2645862670913292,0.16333401869490002,0.0,0.0
3.281,manual,1,yolo,0.24670019149780273,-0.15788099500868055,9812.093152854179,11.08899346307044,pilot_manual,0.2617498705021341,0.1710244753622215,0.0,0.0
3.343,manual,1,yolo,0.24670019149780273,-0.15788099500868055,9812.093152854179,11.08899346307044,pilot_manual,0.2602921669572842,0.1785014976866183,0.0,0.0
3.406,manual,1,yolo,0.28872127532958985,-0.07637193467881945,11266.983054287908,11.08899346307044,pilot_manual,0.2597448662031807,0.183884953760184,0.0,0.0
3.468,manual,1,yolo,0.28872127532958985,-0.07637193467881945,11266.983054287908,11.08899346307044,pilot_manual,0.25996412263589014,0.19573619935887485,0.0,0.0
3.531,manual,1,yolo,0.11071949005126953,0.3166346232096354,2994.292159809494,16.95363067798061,pilot_manual,0.2622086620716369,0.2188699965387459,0.0,0.0
3.593,manual,1,yolo,0.11071949005126953,0.3166346232096354,2994.292159809494,16.95363067798061,pilot_manual,0.26563973774330224,0.23899429736984282,0.0,0.0
3.656,manual,1,yolo,-0.4401267051696777,0.5511586507161458,1287.7745494794844,22.61301359601761,pilot_manual,0.27035280001493867,0.25510695139156714,0.0,0.0
3.718,manual,1,yolo,-0.4401267051696777,0.5511586507161458,1287.7745494794844,22.61301359601761,pilot_manual,0.275089677966587,0.26506188437022393,0.0,0.0
3.781,manual,0,yolo,-0.4696540832519531,0.39851142035590276,1191.6905913478017,22.14486639627686,pilot_manual,0.2792726841857504,0.2665905050775081,0.0,0.0
3.843,manual,0,yolo,-0.4696540832519531,0.39851142035590276,1191.6905913478017,22.14486639627686,pilot_manual,0.2830599695310083,0.26237789605257245,0.0,0.0
3.906,manual,1,yolo,0.08851089477539062,0.3384186638726128,3838.591343589091,22.14486639627686,pilot_manual,0.2865279721036489,0.2479495483284894,-0.14466760565138298,0.0
4.093,manual,1,yolo,0.08133010864257813,0.33658430311414933,4537.323020228577,11.401177527990546,pilot_manual,0.28968907548837064,0.2297778497918085,-0.42181059993196374,0.0
4.156,manual,1,yolo,0.035619926452636716,0.371612548828125,6559.067498153686,11.401177527990546,pilot_manual,0.29216092099881164,0.21721018472415493,-0.6162705865018187,0.0
4.218,manual,1,yolo,0.035619926452636716,0.371612548828125,6559.067498153686,11.401177527990546,pilot_manual,0.27626129747163264,0.20118184898545471,-0.44833381925931326,0.0
4.281,manual,1,yolo,0.040657997131347656,0.435826661851671,8479.13609484601,9.36516115761213,pilot_manual,0.2664927788721727,0.16352296076506626,-0.3228003498667055,0.0
4.343,manual,1,yolo,0.040657997131347656,0.435826661851671,8479.13609484601,9.36516115761213,pilot_manual,0.26091423956037973,0.1194050104614872,-0.23241625190402798,0.0
4.406,manual,1,yolo,0.040657997131347656,0.435826661851671,8479.13609484601,9.36516115761213,pilot_manual,0.27524843578240504,0.08597160753227077,-0.16733970137090015,0.0
0.0,manual,1,yolo,0.003665447235107422,-0.028513420952690972,3509.2249906122206,10.48656556127681,pilot_manual,0.27304562908663194,0.23027071375692584,-0.08674890119067462,0.0
0.187,manual,1,yolo,0.00422821044921875,-0.02881808810763889,3514.893532779693,10.393911596830984,pilot_manual,0.2756139663183973,0.35149794631718334,-0.062459208857285724,0.0
0.25,manual,1,yolo,0.00422821044921875,-0.02881808810763889,3514.893532779693,10.393911596830984,pilot_manual,0.2831462699568941,0.43878155376056865,-0.04497063037724572,0.0
0.312,manual,1,yolo,0.00422821044921875,-0.02881808810763889,3514.893532779693,10.393911596830984,pilot_manual,0.2909213346994545,0.5016257511198061,-0.03237885387161692,0.0
0.375,manual,1,yolo,0.004933547973632812,-0.02747277153862847,3551.898361324167,10.41534310605847,pilot_manual,0.29858962959938806,0.5468735732184571,-0.023312774787564182,0.0
0.437,manual,1,yolo,0.004933547973632812,-0.02747277153862847,3551.898361324167,10.41534310605847,pilot_manual,0.3047716640295843,0.5794520051294858,-0.01678519784704621,0.0
0.5,manual,1,yolo,0.03493518829345703,-0.1442821078830295,3753.4169190212483,11.017423771722742,pilot_manual,0.3095961301930824,0.6029084761054264,0.0,0.0
0.562,manual,1,yolo,0.03493518829345703,-0.1442821078830295,3753.4169190212483,11.017423771722742,pilot_manual,0.31327610065147043,0.6197971352081038,0.0,0.0
0.625,manual,1,yolo,0.0440974235534668,-0.3435635036892361,3985.5514612661354,10.65170314282759,pilot_manual,0.31603756855013215,0.6319569697620313,0.0,0.0
0.687,manual,1,yolo,0.0440974235534668,-0.3435635036892361,3985.5514612661354,10.65170314282759,pilot_manual,0.318086752576357,0.6407120506408592,0.0,0.0
0.75,manual,1,yolo,0.04505653381347656,-0.4825593630472819,4113.521495073724,10.461365605392166,pilot_manual,0.3195944070412839,0.6470157088736154,0.0,0.0
0.812,manual,1,yolo,0.04505653381347656,-0.4825593630472819,4113.521495073724,10.461365605392166,pilot_manual,0.3206973665569106,0.6515543428011997,0.0,0.0
0.875,manual,1,yolo,0.04505653381347656,-0.4825593630472819,4113.521495073724,10.461365605392166,pilot_manual,0.3215003353381889,0.6548221592290604,0.0,0.0
0.937,manual,1,yolo,0.04751443862915039,-0.5604721493191189,4929.423791493397,10.461365605392166,pilot_manual,0.32208310117171485,0.6571749870571202,0.0,0.0
1.0,manual,1,yolo,0.04751443862915039,-0.5604721493191189,4929.423791493397,10.461365605392166,pilot_manual,0.3225051095659486,0.6588690230933232,0.0,0.0
1.062,manual,1,yolo,0.047256851196289064,-0.6141553137037489,5171.8649369417935,9.251945240872892,pilot_manual,0.3228102152421472,0.6600887290393894,0.0,0.0
1.125,manual,1,yolo,0.047256851196289064,-0.6141553137037489,5171.8649369417935,9.251945240872892,pilot_manual,0.3230305468267253,0.660966917320557,0.0,0.0
1.187,manual,1,yolo,0.04608907699584961,-0.6393110381232368,5806.045517742616,9.251945240872892,pilot_manual,0.32318952631710074,0.6615992128829977,0.0,0.0
1.25,manual,1,yolo,0.04608907699584961,-0.6393110381232368,5806.045517742616,9.251945240872892,pilot_manual,0.32330416854663385,0.662054465687955,0.0,0.0
1.312,manual,1,yolo,0.05126638412475586,-0.661672814687093,6672.104496986231,8.911464152230547,pilot_manual,0.3233868028385673,0.6623822477075243,0.0,0.0
1.375,manual,1,yolo,0.05126638412475586,-0.661672814687093,6672.104496986231,8.911464152230547,pilot_manual,0.3234517931730022,0.6626182507616142,0.0,0.0
1.437,manual,1,yolo,0.0586395263671875,-0.6578416188557943,7394.462712171185,8.34911972246058,pilot_manual,0.3194846918441081,0.6460297547244186,0.0,0.0
1.5,manual,1,yolo,0.0586395263671875,-0.6578416188557943,7394.462712171185,8.34911972246058,pilot_manual,0.301413743753632,0.5549420151977683,0.0,0.0
1.562,manual,1,yolo,0.06149015426635742,-0.6537371317545573,7630.337748986577,8.441279993698057,pilot_manual,0.28470835440161707,0.4324146315547694,0.0,0.0
1.641,manual,1,yolo,0.06149015426635742,-0.6537371317545573,7630.337748986577,8.441279993698057,pilot_manual,0.2767876819994259,0.3322075591077009,0.0,0.0
1.703,manual,1,yolo,0.06149015426635742,-0.6537371317545573,7630.337748986577,8.441279993698057,pilot_manual,0.27395899028464954,0.2568153434054469,0.0,0.0
1.766,manual,1,yolo,0.055075454711914065,-0.5481963263617622,13603.99429043834,8.441279993698057,pilot_manual,0.27753105504734027,0.2015494147144068,0.0,0.0
1.828,manual,1,yolo,0.055075454711914065,-0.5481963263617622,13603.99429043834,8.441279993698057,pilot_manual,0.28188342762491364,0.160827642455737,0.0,0.0
1.891,manual,1,yolo,0.026635956764221192,-0.20215462578667534,25801.69865944572,8.441279993698057,pilot_manual,0.2860016086490248,0.13037028974196616,0.0,0.0
1.953,manual,1,yolo,0.026635956764221192,-0.20215462578667534,25801.69865944572,8.441279993698057,pilot_manual,0.28955815472480356,0.10881732269758189,0.0,0.0
2.016,manual,1,yolo,0.017011737823486327,0.08921424018012153,53127.6343185462,8.441279993698057,pilot_manual,0.2924127929476086,0.09256159308403666,0.0,0.0
2.078,manual,1,yolo,0.017011737823486327,0.08921424018012153,53127.6343185462,8.441279993698057,pilot_manual,0.2947307668101784,0.08449367577733045,0.0,0.0
2.125,manual,1,yolo,-0.02075655460357666,0.03410669962565104,86154.97999117477,8.441279993698057,pilot_manual,0.29708997839494683,0.10143048977655897,0.0,0.0
2.187,manual,1,yolo,-0.02075655460357666,0.03410669962565104,86154.97999117477,8.441279993698057,pilot_manual,0.29880463705725396,0.1450603562856371,0.0,0.0
2.25,manual,1,yolo,-0.0034666061401367188,-0.07997283935546876,97683.08729666962,8.441279993698057,pilot_manual,0.3000717711058544,0.1862126248014265,0.0,0.0
2.312,manual,1,yolo,-0.0034666061401367188,-0.07997283935546876,97683.08729666962,8.441279993698057,pilot_manual,0.3013565865043939,0.21853760097523567,0.0,0.0
2.391,manual,1,dual_pnp,0.26581993103027346,-0.1661167992485894,,18.574635676710052,pilot_manual,0.3024942713897384,0.24181158382037823,0.0,0.0
2.453,manual,1,dual_pnp,0.26581993103027346,-0.1661167992485894,,18.574635676710052,pilot_manual,0.3034800525566557,0.2592407310770522,0.0,0.0
2.516,manual,0,none,,,,,pilot_manual,0.3042541197017727,0.27178971710185756,0.0,0.0
2.578,manual,1,yolo,0.2868019104003906,-0.3450486077202691,3395.43751474843,16.590480807168035,pilot_manual,0.30469566401583525,0.28082498703971737,0.0,0.0
2.766,manual,1,yolo,0.29457912445068357,-0.41262033250596786,3868.359253681254,16.590480807168035,pilot_manual,0.29013416546812065,0.2594591825063219,0.0,0.0
2.828,manual,1,yolo,0.29457912445068357,-0.41262033250596786,3868.359253681254,16.590480807168035,pilot_manual,0.2755629221725552,0.23233525310195896,0.0,0.0
2.891,manual,1,yolo,0.29822235107421874,-0.42200355529785155,3926.6501189299283,16.072302883452835,pilot_manual,0.26745400305087935,0.20950809226797334,0.0,0.0
2.953,manual,1,yolo,0.29822235107421874,-0.42200355529785155,3926.6501189299283,16.072302883452835,pilot_manual,0.26389535928806207,0.19241448529736133,0.0,0.0
3.016,manual,1,yolo,0.3626972198486328,-0.4516228569878472,5523.0848884759425,16.072302883452835,pilot_manual,0.2656901874290679,0.18403710009815455,0.0,0.0
3.078,manual,1,yolo,0.41099748611450193,-0.3587407006157769,5892.192886171602,16.072302883452835,pilot_manual,0.270865097691327,0.18124066478419693,0.0,0.0
3.141,manual,1,yolo,0.41099748611450193,-0.3587407006157769,5892.192886171602,16.072302883452835,pilot_manual,0.31540639903655454,0.20092601104138844,0.0,0.0
3.203,manual,1,yolo,0.4453733444213867,-0.2613904317220052,6476.6716313457,16.072302883452835,pilot_manual,0.3794106067670697,0.23991666304762516,0.0,0.0
3.266,manual,1,yolo,0.4453733444213867,-0.2613904317220052,6476.6716313457,16.072302883452835,pilot_manual,0.4048692356598106,0.2952118024778072,0.0,0.0
3.328,manual,1,yolo,0.4772025108337402,-0.1776211420694987,7698.246504794409,9.912452780581628,pilot_manual,0.3525181134869605,0.3513944008008768,0.0,0.0
3.391,manual,1,yolo,0.4772025108337402,-0.1776211420694987,7698.246504794409,9.912452780581628,pilot_manual,0.30466859340379837,0.3940809575190552,0.0,0.0
3.453,manual,1,yolo,0.48876056671142576,-0.18210616641574437,8370.568546993982,8.99014467471216,pilot_manual,0.29019980672515194,0.42481527835614363,0.0,0.0
3.516,manual,1,yolo,0.48876056671142576,-0.18210616641574437,8370.568546993982,8.99014467471216,pilot_manual,0.2868809293324758,0.44694398935884727,0.0,0.0
3.578,manual,1,yolo,0.5028146743774414,-0.26389632754855685,10658.217912649923,8.99014467471216,pilot_manual,0.28693633704806876,0.4622090689847889,0.0,0.0
3.641,manual,1,yolo,0.5028146743774414,-0.26389632754855685,10658.217912649923,8.99014467471216,pilot_manual,0.28746391728862486,0.47319992631546687,0.0,0.0
3.703,manual,1,yolo,0.5116158485412597,-0.3061433368259006,13091.29052206504,7.1461751192032645,pilot_manual,0.2885905715985566,0.4799907281065522,0.0,0.0
3.766,manual,0,yolo,-0.14770679473876952,-0.04469757080078125,700.0811034878968,24.162206377527575,pilot_manual,0.2895354222586335,0.4834693122948355,0.0,0.0
3.828,manual,0,yolo,-0.14770679473876952,-0.04469757080078125,700.0811034878968,24.162206377527575,pilot_manual,0.2905577931736818,0.4825271273773706,0.0,0.0
3.891,manual,0,yolo,-0.14770679473876952,-0.04469757080078125,700.0811034878968,24.162206377527575,pilot_manual,0.29046473908350773,0.47077532515280257,0.0,0.0
3.953,manual,1,yolo,0.32357358932495117,-0.08153533935546875,5143.524016327428,24.162206377527575,pilot_manual,0.2892365194897549,0.45267137604627683,-0.058046805871719356,0.0
4.156,manual,0,yolo,-0.19328784942626953,-0.113671875,955.6065271182059,22.121429706073155,pilot_manual,0.2724333246092673,0.33366613342605494,-0.35944362409060593,0.0
4.219,manual,1,yolo,0.37268218994140623,-0.025309922960069446,5425.3339248461725,22.121429706073155,pilot_manual,0.2637828299547988,0.2451582561259438,-0.3527389428858296,0.0
4.406,manual,1,yolo,0.36602001190185546,0.10018412272135417,7519.500069574356,22.121429706073155,pilot_manual,0.25288438455099804,0.18024608096854564,-0.5716219627407653,0.0
4.453,manual,0,none,,,,,pilot_manual,0.11198485469606442,0.12977717829735283,-0.729217737036319,0.0
4.531,manual,0,none,,,,,pilot_manual,0.06240062808819588,0.09702189614663088,-0.8390669066468387,0.0
4.594,manual,1,yolo,0.5655271530151367,0.5396543714735244,14165.695946404836,,pilot_manual,0.06,0.07433524492889011,-0.8719111080349307,0.0
4.766,manual,1,yolo,0.7467278003692627,0.6287037319607205,11055.159151825637,,pilot_manual,0.18163252649939846,0.05352137634880088,-0.9454259216481181,0.0
4.828,manual,1,yolo,0.7467278003692627,0.6287037319607205,11055.159151825637,,pilot_manual,0.23324076910570085,0.04076363093517145,-0.998356587449613,0.0
4.891,manual,1,yolo,0.7661953449249268,0.6358389960394966,9896.878414115847,,pilot_manual,0.2565265448372574,0.03602943816686626,-1.0364666668266893,0.0
4.953,manual,0,none,,,,,pilot_manual,0.12363939442474994,0.061926271876418006,-1.0212109325144023,0.0
5.016,manual,0,none,,,,,pilot_manual,0.07102343081772458,0.12168224685300046,-0.7599210420838681,0.0
5.078,manual,1,yolo,0.48873462677001955,0.7882125854492188,3047.867885839605,16.96389453047966,pilot_manual,0.06471718513920499,0.18311957601293463,-0.547143150300385,0.0
5.266,manual,1,yolo,0.9066781997680664,0.42410854763454864,1694.368067659092,16.96389453047966,pilot_manual,0.20091606882829044,0.3175491271415096,-0.318902063245989,0.0
5.328,manual,0,yolo,0.9574209213256836,0.3882325914171007,677.9444312850951,16.96389453047966,pilot_manual,0.25305312679750575,0.4016419477133836,0.08804043832585591,0.0
5.391,manual,0,yolo,0.9574209213256836,0.3882325914171007,677.9444312850951,16.96389453047966,pilot_manual,0.2732618720111026,0.4403914104256706,0.38103903945758427,0.0
5.453,manual,0,none,,,,,pilot_manual,0.28178783171562727,0.4575716576979193,0.5919980322724286,0.0
5.516,manual,0,none,,,,,pilot_manual,0.28570851702208444,0.45390594952814906,0.7438885070991167,0.0
5.578,manual,0,yolo,-0.9241467416286469,-0.7108171251085069,462.55715456529333,,pilot_manual,0.28651235645236667,0.44805447138154175,0.853249648974332,0.0
5.641,manual,0,none,,,,,pilot_manual,0.2873093957010332,0.44317367637896454,0.9319896711244869,0.0
5.703,manual,0,none,,,,,pilot_manual,0.2880940742362177,0.43772342227924216,0.6802726808605642,0.0
5.766,manual,0,none,,,,,pilot_manual,0.28764976057389935,0.417308538799169,0.4897963302196062,0.0
5.828,manual,0,none,,,,,pilot_manual,0.28724782741187604,0.38383623842958475,0.035003433895148456,0.0
5.891,manual,0,none,,,,,pilot_manual,0.2869723032024161,0.34065772340800593,-0.2924474514584612,0.0
5.953,manual,0,none,,,,,pilot_manual,0.271119810778625,0.24784896382710903,-0.21056216505009204,0.0
6.016,manual,0,none,,,,,pilot_manual,0.26319179011668564,0.17845125395551847,-0.15160475883606625,0.0
0.0,manual,1,yolo,0.004478645324707031,-0.026440260145399304,3589.0477712951656,10.383579523946405,pilot_manual,0.2722861857811747,0.27821216246273744,-0.07859190698061674,0.0
0.171,manual,1,yolo,0.00539703369140625,-0.025093417697482637,3678.284500107193,10.45619996387281,pilot_manual,0.28392427980461904,0.3860157893853677,-0.05658617302604405,0.0
0.234,manual,1,yolo,0.004533290863037109,-0.03093329535590278,3508.827473032951,10.509464470855356,pilot_manual,0.29421040808377785,0.4636344007696614,-0.04074204457875171,0.0
0.296,manual,1,yolo,0.004533290863037109,-0.03093329535590278,3508.827473032951,10.509464470855356,pilot_manual,0.3029562133491277,0.5195198009663529,-0.029334272096701235,0.0
0.359,manual,1,yolo,0.004533290863037109,-0.03093329535590278,3508.827473032951,10.509464470855356,pilot_manual,0.31010030457068116,0.5597572891079707,-0.021120675909624888,0.0
0.421,manual,1,yolo,0.02665290832519531,-0.07897457546657986,3555.7821866001605,10.590224184068056,pilot_manual,0.3152548099329956,0.5887282805699355,0.0,0.0
0.5,manual,1,yolo,0.02665290832519531,-0.07897457546657986,3555.7821866001605,10.590224184068056,pilot_manual,0.31940643234603083,0.6095873944225503,0.0,0.0
0.546,manual,1,yolo,0.04326629638671875,-0.23074493408203126,3704.4813484691617,10.29949984212254,pilot_manual,0.32263667133942836,0.6246059563964328,0.0,0.0
0.609,manual,1,yolo,0.04326629638671875,-0.23074493408203126,3704.4813484691617,10.29949984212254,pilot_manual,0.32470531570116573,0.6354193210176283,0.0,0.0
0.671,manual,1,yolo,0.04326629638671875,-0.23074493408203126,3704.4813484691617,10.29949984212254,pilot_manual,0.3264012105574506,0.643204943544889,0.0,0.0
0.734,manual,1,yolo,0.050187301635742185,-0.41916915045844183,4184.565423524737,10.496898978298878,pilot_manual,0.3273232366719054,0.6488105917645168,0.0,0.0
0.796,manual,1,yolo,0.050187301635742185,-0.41916915045844183,4184.565423524737,10.496898978298878,pilot_manual,0.3277812478532188,0.6528466584826488,0.0,0.0
0.859,manual,1,yolo,0.04024448394775391,-0.5334322611490886,4480.707274075984,10.496898978298878,pilot_manual,0.327552529195488,0.6557526265197038,0.0,0.0
0.921,manual,1,yolo,0.04024448394775391,-0.5334322611490886,4480.707274075984,10.496898978298878,pilot_manual,0.3277445133627849,0.6578449235063834,0.0,0.0
0.984,manual,1,yolo,0.038570404052734375,-0.592667982313368,4879.379712425494,10.496898978298878,pilot_manual,0.324567198442813,0.6593513773367927,0.0,0.0
1.046,manual,1,yolo,0.038570404052734375,-0.592667982313368,4879.379712425494,10.496898978298878,pilot_manual,0.3229266620001364,0.6604360240946874,0.0,0.0
1.109,manual,1,yolo,0.03560924530029297,-0.611342281765408,5445.402585361932,10.496898978298878,pilot_manual,0.32312543397088345,0.6612169697603716,0.0,0.0
1.171,manual,1,yolo,0.03560924530029297,-0.611342281765408,5445.402585361932,10.496898978298878,pilot_manual,0.3232688925384351,0.6617792506396643,0.0,0.0
1.234,manual,1,yolo,0.038410186767578125,-0.6231114705403645,6048.701850964558,10.496898978298878,pilot_manual,0.3233723606896454,0.6621840928727549,0.0,0.0
1.296,manual,1,yolo,0.038410186767578125,-0.6231114705403645,6048.701850964558,10.496898978298878,pilot_manual,0.32324201060062296,0.6612600808725433,0.0,0.0
1.359,manual,1,yolo,0.043157100677490234,-0.6161738077799479,7255.989534457397,8.438642368582176,pilot_manual,0.37849827954481213,0.6277176931882219,0.0,0.0
1.421,manual,1,yolo,0.043157100677490234,-0.6161738077799479,7255.989534457397,8.438642368582176,pilot_manual,0.42543656128433016,0.5724389581000565,0.0,0.0
1.484,manual,1,yolo,0.061822032928466795,-0.6154708438449435,9031.95958219809,8.438642368582176,pilot_manual,0.3702789842075917,0.5038417678655823,0.0,0.0
1.546,manual,1,yolo,0.061822032928466795,-0.6154708438449435,9031.95958219809,8.438642368582176,pilot_manual,0.3150793064769585,0.448801669575309,0.0,0.0
1.625,manual,1,yolo,0.04688072204589844,-0.5328631930881076,11155.777407446336,8.438642368582176,pilot_manual,0.29393799081176375,0.40706698661304297,0.0,0.0
1.671,manual,1,yolo,0.04688072204589844,-0.5328631930881076,11155.777407446336,8.438642368582176,pilot_manual,0.2855617720425125,0.3749729403556944,0.0,0.0
1.734,manual,1,yolo,0.025030517578125,-0.3276728312174479,17921.19608640275,8.438642368582176,pilot_manual,0.282237718343273,0.3420249855998643,0.0,0.0
1.796,manual,1,yolo,0.025030517578125,-0.3276728312174479,17921.19608640275,8.438642368582176,pilot_manual,0.2848492281241181,0.30412002481139905,0.0,0.0
1.859,manual,1,yolo,0.030387091636657714,-0.03886990017361111,33257.876806536995,8.438642368582176,pilot_manual,0.1860906697637827,0.2645586258847017,0.0,0.0
1.921,manual,1,yolo,0.030387091636657714,-0.03886990017361111,33257.876806536995,8.438642368582176,pilot_manual,0.112680721373703,0.2337449957113234,0.0,0.0
1.984,manual,1,yolo,0.07945215702056885,0.1153334723578559,61964.69811745372,8.438642368582176,pilot_manual,0.08875888317549877,0.21123729107759115,0.0,0.0
2.046,manual,1,yolo,0.07945215702056885,0.1153334723578559,61964.69811745372,8.438642368582176,pilot_manual,0.08176536004153756,0.19469626213263594,0.0,0.0
2.109,manual,1,yolo,0.060725975036621097,0.008814239501953125,107947.65055968618,8.438642368582176,pilot_manual,0.20877700375301922,0.18237820431232785,0.0,0.0
2.171,manual,1,yolo,0.060725975036621097,0.008814239501953125,107947.65055968618,8.438642368582176,pilot_manual,0.26860183005046756,0.17350920268170603,0.0,0.0
2.234,manual,1,dual_pnp,0.29496517181396487,-0.2729224099053277,,23.1766594911175,pilot_manual,0.38447586356581887,0.17877076006204828,0.0,0.0
2.296,manual,1,dual_pnp,0.29496517181396487,-0.2729224099053277,,23.1766594911175,pilot_manual,0.4298226111351984,0.18901210802186028,0.0,0.0
2.359,manual,0,none,,,,,pilot_manual,0.44642277398448116,0.19792256280162654,0.0,0.0
2.421,manual,0,none,,,,,pilot_manual,0.45,0.2049473931359125,0.0,0.0
2.484,manual,1,yolo,0.2596599578857422,-0.3067451477050781,2842.547036568403,18.27271335537195,pilot_manual,0.4458220898859627,0.2100052709765984,0.0,0.0
2.687,manual,1,yolo,0.2644458770751953,-0.3593584696451823,3478.7447756541246,17.06999163849938,pilot_manual,0.35576158188959656,0.21418983342997688,0.0,0.0
